,Fz,F3,FT9,TP10,T8,FT7,AF8,AF4
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.5348837209302325,0.0,0.46511627906976744,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.5128205128205128,0.0,0.48717948717948717,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.6956521739130435,0.30434782608695654,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.36,0.64,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
