,Fz,F3,FT9,TP10,T8,FT7,AF8,AF4
Fz,0.375,0.0,0.125,0.0,0.0,0.0,0.5,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.4,0.0,0.2,0.0,0.0,0.0,0.4,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.14285714285714285,0.0,0.047619047619047616,0.0,0.0,0.0,0.8095238095238095,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
