,Fz,F3,FT9,TP10,T8,FT7,AF8,AF4
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.34782608695652173,0.0,0.2826086956521739,0.0,0.3695652173913043,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.34146341463414637,0.0,0.3170731707317073,0.0,0.34146341463414637,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.5348837209302325,0.0,0.46511627906976744
AF8,0.0,0.0,0.2318840579710145,0.0,0.18840579710144928,0.0,0.5797101449275363,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.5128205128205128,0.0,0.48717948717948717
