,bankssts-lh,entorhinal-lh,fusiform-lh,insula-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,transversetemporal-rh
bankssts-lh,0.6822784810126582,0.07468354430379746,0.05443037974683544,0.002531645569620253,0.01139240506329114,0.04810126582278481,0.09620253164556962,0.030379746835443037
entorhinal-lh,0.05854126679462572,0.48272552783109407,0.12859884836852206,0.01055662188099808,0.11708253358925144,0.12667946257197696,0.04318618042226487,0.03262955854126679
fusiform-lh,0.02857142857142857,0.10873015873015873,0.34365079365079365,0.0,0.24047619047619048,0.24682539682539684,0.0,0.031746031746031744
insula-rh,0.0,0.025373134328358207,0.0029850746268656717,0.7194029850746269,0.03880597014925373,0.010447761194029851,0.11044776119402985,0.09253731343283582
lingual-lh,0.007627118644067797,0.1,0.25,0.01864406779661017,0.38305084745762713,0.2330508474576271,0.0,0.007627118644067797
parahippocampal-lh,0.0244672454617206,0.11286503551696922,0.2549329123914759,0.0023677979479084454,0.23125493291239146,0.36306235201262826,0.0,0.011049723756906077
parahippocampal-rh,0.1087866108786611,0.0599721059972106,0.0,0.08926080892608089,0.0,0.0,0.691771269177127,0.0502092050209205
transversetemporal-rh,0.03234880450070324,0.05063291139240506,0.05907172995780591,0.08157524613220815,0.015471167369901548,0.02250351617440225,0.05625879043600562,0.6821378340365682
