,bankssts-lh,bankssts-rh,frontalpole-rh,fusiform-lh,lingual-lh,parahippocampal-lh,temporalpole-lh,transversetemporal-rh
bankssts-lh,0.6140127388535032,0.0025477707006369425,0.04203821656050955,0.13121019108280255,0.03694267515923567,0.061146496815286625,0.11210191082802548,0.0
bankssts-rh,0.0,0.935672514619883,0.0,0.0,0.005847953216374269,0.0,0.03508771929824561,0.023391812865497075
frontalpole-rh,0.03990326481257558,0.0,0.48246674727932287,0.13784764207980654,0.18016928657799275,0.1596130592503023,0.0,0.0
fusiform-lh,0.07370054305663305,0.0,0.09464701318851823,0.3762606671838635,0.12412723041117145,0.23584173778122575,0.09542280837858805,0.0
lingual-lh,0.026997840172786176,0.0010799136069114472,0.15982721382289417,0.15334773218142547,0.44600431965442766,0.19222462203023757,0.0021598272138228943,0.0183585313174946
parahippocampal-lh,0.037833190025795355,0.0,0.11521926053310404,0.25365434221840066,0.17196904557179707,0.3688736027515047,0.052450558899398106,0.0
temporalpole-lh,0.11084624553039332,0.023837902264600714,0.0,0.1573301549463647,0.0,0.07985697258641239,0.6185935637663885,0.009535160905840286
transversetemporal-rh,0.0,0.030418250950570342,0.0,0.0,0.030418250950570342,0.0,0.019011406844106463,0.9201520912547528
