,bankssts-rh,entorhinal-rh,frontalpole-rh,insula-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,temporalpole-rh,transversetemporal-rh
bankssts-rh,0.7191780821917808,0.02054794520547945,0.0,0.0273972602739726,0.08904109589041095,0.08904109589041095,0.0,0.0547945205479452
entorhinal-rh,0.04672897196261682,0.27102803738317754,0.1308411214953271,0.1308411214953271,0.102803738317757,0.16822429906542055,0.0,0.14953271028037382
frontalpole-rh,0.0,0.08888888888888889,0.6,0.14444444444444443,0.027777777777777776,0.03333333333333333,0.0,0.10555555555555556
insula-rh,0.04054054054054054,0.10810810810810811,0.16891891891891891,0.35135135135135137,0.0,0.02027027027027027,0.0,0.3108108108108108
medialorbitofrontal-rh,0.056768558951965066,0.039301310043668124,0.004366812227074236,0.0,0.44541484716157204,0.3624454148471616,0.09170305676855896,0.0
rostralanteriorcingulate-lh,0.05752212389380531,0.07079646017699115,0.008849557522123894,0.004424778761061947,0.37610619469026546,0.3938053097345133,0.0752212389380531,0.01327433628318584
temporalpole-rh,0.0,0.0,0.0,0.0,0.2786885245901639,0.21311475409836064,0.5081967213114754,0.0
transversetemporal-rh,0.06217616580310881,0.09326424870466321,0.08808290155440414,0.23316062176165803,0.0,0.025906735751295335,0.0,0.49740932642487046
