,bankssts-rh,entorhinal-lh,entorhinal-rh,frontalpole-lh,frontalpole-rh,rostralanteriorcingulate-lh,temporalpole-lh,temporalpole-rh
bankssts-rh,0.702247191011236,0.004213483146067416,0.22612359550561797,0.0,0.023876404494382022,0.042134831460674156,0.0014044943820224719,0.0
entorhinal-lh,0.0062266500622665,0.6176836861768369,0.11083437110834371,0.038605230386052306,0.0323785803237858,0.08717310087173101,0.0547945205479452,0.052303860523038606
entorhinal-rh,0.19952210274790919,0.1039426523297491,0.6750298685782556,0.02031063321385902,0.0,0.0011947431302270011,0.0,0.0
frontalpole-lh,0.0,0.04369538077403246,0.018726591760299626,0.6317103620474407,0.08863920099875156,0.10611735330836454,0.02746566791510612,0.08364544319600499
frontalpole-rh,0.023291925465838508,0.046583850931677016,0.0,0.11180124223602485,0.6444099378881988,0.11335403726708075,0.006211180124223602,0.05434782608695652
rostralanteriorcingulate-lh,0.03942181340341656,0.08935611038107753,0.001314060446780552,0.1116951379763469,0.08541392904073587,0.5939553219448095,0.01971090670170828,0.05913272010512484
temporalpole-lh,0.0,0.07348242811501597,0.0,0.03514376996805112,0.009584664536741214,0.020766773162939296,0.8610223642172524,0.0
temporalpole-rh,0.0,0.05851063829787234,0.0,0.08909574468085106,0.0425531914893617,0.0625,0.0,0.7473404255319149
