,F7,FT9,TP9,FT10,Fp2,FC3,PO3,AF8
F7,0.2708333333333333,0.2604166666666667,0.0,0.2916666666666667,0.0,0.0,0.17708333333333334,0.0
FT9,0.2621359223300971,0.2621359223300971,0.0,0.2912621359223301,0.0,0.0,0.18446601941747573,0.0
TP9,0.0,0.016129032258064516,0.24193548387096775,0.016129032258064516,0.22580645161290322,0.24193548387096775,0.016129032258064516,0.24193548387096775
FT10,0.24369747899159663,0.24369747899159663,0.0,0.35294117647058826,0.0,0.0,0.15966386554621848,0.0
Fp2,0.0,0.0,0.14018691588785046,0.0,0.34579439252336447,0.1588785046728972,0.0,0.35514018691588783
FC3,0.0,0.0,0.24615384615384617,0.0,0.24615384615384617,0.24615384615384617,0.0,0.26153846153846155
PO3,0.24675324675324675,0.2597402597402597,0.0,0.2597402597402597,0.0,0.0,0.23376623376623376,0.0
AF8,0.0,0.0,0.15384615384615385,0.0,0.33653846153846156,0.16346153846153846,0.0,0.34615384615384615
