,postcentral-rh,precentral-rh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
postcentral-rh,0.1875,0.071875,0.103125,0.103125,0.15625,0.140625,0.0875,0.15
precentral-rh,0.1411042944785276,0.147239263803681,0.13496932515337423,0.03680981595092025,0.12883435582822086,0.12883435582822086,0.12883435582822086,0.15337423312883436
rostralmiddlefrontal-rh,0.12452830188679245,0.0830188679245283,0.1509433962264151,0.09433962264150944,0.13962264150943396,0.13962264150943396,0.11320754716981132,0.15471698113207547
superiorfrontal-lh,0.10457516339869281,0.02287581699346405,0.07516339869281045,0.27450980392156865,0.16666666666666666,0.14705882352941177,0.10130718954248366,0.10784313725490197
superiorfrontal-rh,0.14402173913043478,0.057065217391304345,0.09239130434782608,0.12771739130434784,0.21195652173913043,0.14130434782608695,0.08423913043478261,0.14130434782608695
superiorparietal-rh,0.13056379821958458,0.06528189910979229,0.10385756676557864,0.12759643916913946,0.16023738872403562,0.20178041543026706,0.0771513353115727,0.13353115727002968
superiortemporal-rh,0.11462450592885376,0.07905138339920949,0.11067193675889328,0.12648221343873517,0.1225296442687747,0.10276679841897234,0.2015810276679842,0.1422924901185771
supramarginal-rh,0.1407185628742515,0.0718562874251497,0.11377245508982035,0.09580838323353294,0.15568862275449102,0.12874251497005987,0.10479041916167664,0.18862275449101795
