,caudalmiddlefrontal-rh,postcentral-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-rh,0.2,0.0,0.12,0.08,0.24,0.04,0.24,0.08
postcentral-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.2,0.0,0.15,0.1,0.2,0.05,0.2,0.1
superiorfrontal-lh,0.17647058823529413,0.0,0.17647058823529413,0.11764705882352941,0.17647058823529413,0.058823529411764705,0.17647058823529413,0.11764705882352941
superiorfrontal-rh,0.13513513513513514,0.0,0.08108108108108109,0.05405405405405406,0.35135135135135137,0.02702702702702703,0.2972972972972973,0.05405405405405406
superiorparietal-lh,0.15384615384615385,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.15384615384615385
superiorparietal-rh,0.1388888888888889,0.0,0.08333333333333333,0.05555555555555555,0.3333333333333333,0.027777777777777776,0.3055555555555556,0.05555555555555555
superiortemporal-rh,0.17647058823529413,0.0,0.17647058823529413,0.11764705882352941,0.17647058823529413,0.058823529411764705,0.17647058823529413,0.11764705882352941
