,cuneus-lh,cuneus-rh,entorhinal-rh,isthmuscingulate-lh,isthmuscingulate-rh,lingual-rh,parahippocampal-rh,parsorbitalis-lh
cuneus-lh,0.6966292134831461,0.02247191011235955,0.0,0.02247191011235955,0.15730337078651685,0.10112359550561797,0.0,0.0
cuneus-rh,0.06593406593406594,0.5604395604395604,0.0,0.02197802197802198,0.23076923076923078,0.01098901098901099,0.10989010989010989,0.0
entorhinal-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
isthmuscingulate-lh,0.0,0.0967741935483871,0.0,0.8548387096774194,0.0,0.016129032258064516,0.03225806451612903,0.0
isthmuscingulate-rh,0.21153846153846154,0.10576923076923077,0.0,0.0,0.5384615384615384,0.11538461538461539,0.028846153846153848,0.0
lingual-rh,0.09859154929577464,0.0,0.0,0.04225352112676056,0.11267605633802817,0.6197183098591549,0.1267605633802817,0.0
parahippocampal-rh,0.0,0.13333333333333333,0.0,0.0,0.09333333333333334,0.22666666666666666,0.5466666666666666,0.0
parsorbitalis-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
