,bankssts-lh,fusiform-lh,inferiorparietal-lh,inferiortemporal-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,temporalpole-lh
bankssts-lh,0.3333333333333333,0.0,0.12121212121212122,0.18181818181818182,0.0,0.36363636363636365,0.0,0.0
fusiform-lh,0.0,0.32857142857142857,0.24285714285714285,0.05714285714285714,0.14285714285714285,0.0,0.22857142857142856,0.0
inferiorparietal-lh,0.1111111111111111,0.1527777777777778,0.5555555555555556,0.0,0.0,0.09722222222222222,0.08333333333333333,0.0
inferiortemporal-lh,0.02040816326530612,0.08163265306122448,0.0,0.29591836734693877,0.21428571428571427,0.21428571428571427,0.11224489795918367,0.061224489795918366
lingual-lh,0.0,0.15841584158415842,0.039603960396039604,0.1485148514851485,0.31683168316831684,0.06930693069306931,0.21782178217821782,0.04950495049504951
middletemporal-lh,0.08737864077669903,0.009708737864077669,0.019417475728155338,0.2621359223300971,0.1262135922330097,0.3786407766990291,0.038834951456310676,0.07766990291262135
parahippocampal-lh,0.0,0.2597402597402597,0.12987012987012986,0.09090909090909091,0.2077922077922078,0.012987012987012988,0.2987012987012987,0.0
temporalpole-lh,0.0,0.0,0.0,0.21052631578947367,0.23684210526315788,0.18421052631578946,0.02631578947368421,0.34210526315789475
