,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-rh,0.25,0.0,0.0,0.375,0.0,0.375,0.0,0.0
parsopercularis-lh,0.0,0.6829268292682927,0.14634146341463414,0.0,0.024390243902439025,0.0,0.0,0.14634146341463414
parstriangularis-rh,0.0,0.08108108108108109,0.47297297297297297,0.0,0.12162162162162163,0.0,0.10810810810810811,0.21621621621621623
rostralmiddlefrontal-rh,0.15384615384615385,0.0,0.0,0.38461538461538464,0.0,0.46153846153846156,0.0,0.0
superiorfrontal-lh,0.0,0.06666666666666667,0.17777777777777778,0.0,0.6222222222222222,0.0,0.0,0.13333333333333333
superiorparietal-lh,0.06818181818181818,0.0,0.0,0.13636363636363635,0.0,0.7954545454545454,0.0,0.0
superiorparietal-rh,0.0,0.0,0.30303030303030304,0.0,0.0,0.0,0.696969696969697,0.0
superiortemporal-rh,0.0,0.08450704225352113,0.23943661971830985,0.0,0.056338028169014086,0.0,0.0,0.6197183098591549
