,entorhinal-lh,frontalpole-lh,frontalpole-rh,lateraloccipital-lh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-rh
entorhinal-lh,0.9466666666666667,0.04666666666666667,0.0,0.006666666666666667,0.0,0.0,0.0,0.0
frontalpole-lh,0.010494752623688156,0.239880059970015,0.11394302848575712,0.0,0.21889055472263869,0.13343328335832083,0.11544227886056972,0.1679160419790105
frontalpole-rh,0.0,0.12680115273775217,0.24351585014409222,0.027377521613832854,0.15417867435158503,0.16570605187319884,0.2219020172910663,0.06051873198847262
lateraloccipital-lh,0.0,0.0,0.09745762711864407,0.847457627118644,0.01694915254237288,0.0,0.038135593220338986,0.0
lateralorbitofrontal-rh,0.0,0.20757363253856942,0.1332398316970547,0.001402524544179523,0.24123422159887797,0.1276297335203366,0.1332398316970547,0.15568022440392706
medialorbitofrontal-lh,0.0,0.15849673202614378,0.17483660130718953,0.0,0.1568627450980392,0.2222222222222222,0.18627450980392157,0.10130718954248366
medialorbitofrontal-rh,0.0,0.13134328358208955,0.21940298507462686,0.007462686567164179,0.15970149253731344,0.18208955223880596,0.22686567164179106,0.07313432835820896
parsorbitalis-rh,0.0,0.20080321285140562,0.06827309236947791,0.0,0.19879518072289157,0.10843373493975904,0.0823293172690763,0.3413654618473896
