,bankssts-rh,caudalanteriorcingulate-lh,caudalmiddlefrontal-rh,fusiform-rh,inferiortemporal-rh,lateraloccipital-rh,middletemporal-rh,paracentral-rh
bankssts-rh,0.4116022099447514,0.0,0.0,0.2513812154696133,0.011049723756906077,0.19060773480662985,0.13535911602209943,0.0
caudalanteriorcingulate-lh,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
caudalmiddlefrontal-rh,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
fusiform-rh,0.19517543859649122,0.0,0.0,0.3223684210526316,0.0,0.2675438596491228,0.2149122807017544,0.0
inferiortemporal-rh,0.05194805194805195,0.0,0.0,0.0,0.948051948051948,0.0,0.0,0.0
lateraloccipital-rh,0.15331807780320367,0.0,0.0,0.2745995423340961,0.0,0.3112128146453089,0.2608695652173913,0.0
middletemporal-rh,0.12468193384223919,0.0,0.0,0.24936386768447838,0.0,0.2900763358778626,0.33587786259541985,0.0
paracentral-rh,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
