,bankssts-rh,caudalanteriorcingulate-lh,caudalmiddlefrontal-rh,fusiform-rh,inferiortemporal-rh,lateraloccipital-rh,middletemporal-rh,paracentral-rh
bankssts-rh,0.3879310344827586,0.0,0.0,0.2614942528735632,0.011494252873563218,0.19827586206896552,0.14080459770114942,0.0
caudalanteriorcingulate-lh,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
caudalmiddlefrontal-rh,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
fusiform-rh,0.19517543859649122,0.0,0.0,0.3223684210526316,0.0,0.2675438596491228,0.2149122807017544,0.0
inferiortemporal-rh,0.07017543859649122,0.0,0.0,0.0,0.9298245614035088,0.0,0.0,0.0
lateraloccipital-rh,0.1543778801843318,0.0,0.0,0.2764976958525346,0.0,0.3064516129032258,0.2626728110599078,0.0
middletemporal-rh,0.12468193384223919,0.0,0.0,0.24936386768447838,0.0,0.2900763358778626,0.33587786259541985,0.0
paracentral-rh,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
