,cuneus-lh,entorhinal-lh,frontalpole-lh,frontalpole-rh,lingual-lh,parsorbitalis-rh,pericalcarine-lh,rostralanteriorcingulate-rh
cuneus-lh,0.6875,0.0,0.0,0.0875,0.0,0.0,0.1875,0.0375
entorhinal-lh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.0,0.8405797101449275,0.15942028985507245,0.0,0.0,0.0,0.0
frontalpole-rh,0.10810810810810811,0.0,0.1891891891891892,0.7027027027027027,0.0,0.0,0.0,0.0
lingual-lh,0.03225806451612903,0.0,0.0,0.0,0.6935483870967742,0.14516129032258066,0.12903225806451613,0.0
parsorbitalis-rh,0.0,0.0,0.0,0.0,0.2,0.7846153846153846,0.0,0.015384615384615385
pericalcarine-lh,0.3382352941176471,0.0,0.0,0.0,0.058823529411764705,0.0,0.6029411764705882,0.0
rostralanteriorcingulate-rh,0.06382978723404255,0.0,0.0,0.0,0.0,0.10638297872340426,0.0,0.8297872340425532
