,cuneus-lh,cuneus-rh,entorhinal-lh,lateraloccipital-rh,parsorbitalis-lh,pericalcarine-lh,pericalcarine-rh,temporalpole-lh
cuneus-lh,0.4423076923076923,0.10897435897435898,0.0,0.04487179487179487,0.05128205128205128,0.10256410256410256,0.25,0.0
cuneus-rh,0.09941520467836257,0.6783625730994152,0.0,0.0935672514619883,0.03508771929824561,0.08187134502923976,0.0,0.011695906432748537
entorhinal-lh,0.0,0.0,0.8741258741258742,0.0,0.09090909090909091,0.0,0.0,0.03496503496503497
lateraloccipital-rh,0.06329113924050633,0.0759493670886076,0.0,0.4873417721518987,0.12025316455696203,0.17721518987341772,0.0759493670886076,0.0
parsorbitalis-lh,0.052941176470588235,0.029411764705882353,0.08823529411764706,0.11176470588235295,0.5764705882352941,0.029411764705882353,0.047058823529411764,0.06470588235294118
pericalcarine-lh,0.17006802721088435,0.08843537414965986,0.0,0.16326530612244897,0.02040816326530612,0.3741496598639456,0.17006802721088435,0.013605442176870748
pericalcarine-rh,0.33076923076923076,0.015384615384615385,0.0,0.046153846153846156,0.03076923076923077,0.14615384615384616,0.4307692307692308,0.0
temporalpole-lh,0.0,0.014285714285714285,0.09285714285714286,0.0,0.1357142857142857,0.02142857142857143,0.0,0.7357142857142858
