,entorhinal-rh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,pericalcarine-lh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
entorhinal-rh,0.4538152610441767,0.08032128514056225,0.01606425702811245,0.08835341365461848,0.10441767068273092,0.06827309236947791,0.18875502008032127,0.0
medialorbitofrontal-rh,0.14361702127659576,0.4521276595744681,0.0,0.0797872340425532,0.14893617021276595,0.0,0.17553191489361702,0.0
parahippocampal-lh,0.05063291139240506,0.0,0.9493670886075949,0.0,0.0,0.0,0.0,0.0
parahippocampal-rh,0.1773049645390071,0.11347517730496454,0.0,0.4397163120567376,0.14893617021276595,0.0,0.12056737588652482,0.0
pericalcarine-lh,0.16666666666666666,0.16666666666666666,0.0,0.10555555555555556,0.4388888888888889,0.0,0.12222222222222222,0.0
temporalpole-lh,0.16666666666666666,0.0,0.0,0.0,0.0,0.7564102564102564,0.07692307692307693,0.0
temporalpole-rh,0.2289156626506024,0.13654618473895583,0.0,0.07630522088353414,0.12048192771084337,0.040160642570281124,0.3855421686746988,0.012048192771084338
transversetemporal-rh,0.0,0.013333333333333334,0.0,0.013333333333333334,0.013333333333333334,0.0,0.09333333333333334,0.8666666666666667
