,CP1,P7,O1,Oz,AF7,F1,PO7,PO3
CP1,0.8933333333333333,0.0,0.0,0.0,0.0,0.0,0.10666666666666667,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.003663003663003663,0.0,0.6446886446886447,0.3516483516483517,0.0,0.0,0.0,0.0
Oz,0.004830917874396135,0.0,0.46859903381642515,0.5265700483091788,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.688622754491018,0.31137724550898205,0.0
PO7,0.05982905982905983,0.0,0.0,0.0,0.0,0.2264957264957265,0.7136752136752137,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
