,Fp1,FT9,T7,Fp2,F1,FT7,TP7,AF8
Fp1,0.3921971252566735,0.0,0.0,0.3921971252566735,0.0,0.0,0.0,0.21560574948665298
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3921971252566735,0.0,0.0,0.3921971252566735,0.0,0.0,0.0,0.21560574948665298
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.334384858044164,0.0,0.0,0.334384858044164,0.0,0.0,0.0,0.3312302839116719
