,Fp1,Oz,T8,POz,PO8,CPz,TP8,AF8
Fp1,0.4009508716323296,0.13549920760697307,0.0,0.0,0.10618066561014262,0.0,0.0,0.3573692551505547
Oz,0.2324621733149931,0.2751031636863824,0.0,0.0,0.22833562585969738,0.0,0.0,0.2640990371389271
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.19849624060150375,0.24661654135338346,0.0,0.0,0.3218045112781955,0.0,0.0,0.23308270676691728
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.35326514555468136,0.15263571990558616,0.0,0.0,0.12352478363493312,0.0,0.0,0.37057435090479934
