,Fp1,FT9,TP10,T8,FC6,AF7,POz,AF8
Fp1,0.4423076923076923,0.0,0.0,0.0,0.0,0.25961538461538464,0.0,0.2980769230769231
FT9,0.0,0.5783132530120482,0.3042168674698795,0.0,0.0,0.11746987951807229,0.0,0.0
TP10,0.0,0.17863720073664824,0.8195211786372008,0.0,0.0,0.001841620626151013,0.0,0.0
T8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.18421052631578946,0.05955678670360111,0.004155124653739612,0.0,0.0,0.6717451523545707,0.0,0.08033240997229917
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.33836206896551724,0.0,0.0,0.0,0.0,0.12931034482758622,0.0,0.5323275862068966
