,Fp1,FT9,TP10,T8,FC6,AF7,POz,AF8
Fp1,0.40873634945397813,0.0,0.0,0.0,0.0,0.2698907956318253,0.0,0.3213728549141966
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF7,0.2775974025974026,0.0,0.0,0.0,0.0,0.4967532467532468,0.0,0.22564935064935066
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.37318840579710144,0.0,0.0,0.0,0.0,0.2554347826086957,0.0,0.3713768115942029
