,Fp1,FT9,TP10,T8,FC6,AF7,POz,AF8
Fp1,0.4431072210065646,0.0,0.0,0.0,0.0,0.14442013129102846,0.0,0.412472647702407
FT9,0.0,0.9819004524886877,0.0,0.0,0.0,0.01809954751131222,0.0,0.0
TP10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.5974914481185861,0.3614595210946408,0.0,0.04104903078677309,0.0
FC6,0.0,0.0,0.0,0.397712833545108,0.5247776365946633,0.0,0.07750952986022872,0.0
AF7,0.2581888246628131,0.0038535645472061657,0.0,0.0,0.0,0.5067437379576107,0.0,0.23121387283236994
POz,0.0,0.0,0.0,0.192090395480226,0.3333333333333333,0.0,0.4745762711864407,0.0
AF8,0.4204035874439462,0.0,0.0,0.0,0.0,0.13228699551569506,0.0,0.44730941704035876
