,CP5,P3,C5,TP7,CP3,POz,CPz,TP8
CP5,0.6741803278688525,0.0,0.0,0.0,0.0,0.16393442622950818,0.0,0.16188524590163936
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.44086021505376344,0.30376344086021506,0.0,0.0,0.2553763440860215,0.0
TP7,0.0,0.0,0.3081761006289308,0.46451033243486073,0.1087151841868823,0.0,0.11859838274932614,0.0
CP3,0.0,0.0,0.006472491909385114,0.39805825242718446,0.517799352750809,0.0,0.0,0.07766990291262135
POz,0.40816326530612246,0.0,0.0,0.0,0.0,0.5918367346938775,0.0,0.0
CPz,0.0,0.0,0.3726790450928382,0.16976127320954906,0.0,0.0,0.45755968169761274,0.0
TP8,0.2673611111111111,0.0,0.0,0.0,0.09027777777777778,0.0,0.0,0.6423611111111112
