,Fp1,FT9,TP10,T8,FC6,AF7,POz,AF8
Fp1,0.49513753820505696,0.0,0.0,0.0,0.0,0.11378160600166713,0.0,0.3910808557932759
FT9,0.0,0.5634061670410455,0.23136614253624668,0.0,0.0,0.19032060445170512,0.014907085971002655,0.0
TP10,0.0,0.2534613666815543,0.533273782938812,0.0,0.01094238499330058,0.18713711478338543,0.015185350602947744,0.0
T8,0.0,0.0,0.0,0.7888755980861244,0.1895933014354067,0.0,0.0215311004784689,0.0
FC6,0.0,0.0,0.013664249860568878,0.08728388176240937,0.8474623535973229,0.0,0.01701059676519799,0.03457891801450084
AF7,0.1276496259351621,0.14635286783042395,0.13123441396508728,0.0,0.0,0.4842581047381546,0.0,0.11050498753117206
POz,0.0,0.06223358908780904,0.059676044330775786,0.028985507246376812,0.05029838022165388,0.0,0.7988064791133845,0.0
AF8,0.4016521862982481,0.0,0.0,0.0,0.017376442102264633,0.10098276598775104,0.0,0.47998860561173623
