,Fp1,FT9,TP10,T8,FC6,AF7,POz,AF8
Fp1,0.5177025963808025,0.0,0.0,0.0,0.0,0.0,0.0,0.4822974036191975
FT9,0.0,0.6507936507936508,0.3492063492063492,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.5028571428571429,0.49714285714285716,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.4896,0.0,0.0,0.0,0.0,0.0,0.0,0.5104
