,Fp1,Oz,T8,POz,PO8,CPz,TP8,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.4657718120805369,0.0,0.0,0.4389261744966443,0.0953020134228188,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.4195624195624196,0.0,0.0,0.48906048906048905,0.09137709137709138,0.0,0.0
CPz,0.0,0.33490566037735847,0.0,0.0,0.33490566037735847,0.330188679245283,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
