,Fp1,Oz,T8,POz,PO8,CPz,TP8,AF8
Fp1,0.5120772946859904,0.05507246376811594,0.0045088566827697265,0.0,0.04315619967793881,0.007729468599033816,0.0,0.37745571658615135
Oz,0.050327575938058366,0.41542584871947585,0.024419297200714712,0.0,0.2939249553305539,0.11018463371054199,0.0,0.10571768910065515
T8,0.02385685884691849,0.16302186878727634,0.5705765407554672,0.0,0.0,0.23856858846918488,0.0,0.003976143141153081
POz,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PO8,0.04564315352697095,0.3385200553250346,0.0,0.0,0.42289073305670816,0.08298755186721991,0.0,0.10995850622406639
CPz,0.01126126126126126,0.21058558558558557,0.06813063063063063,0.0,0.13626126126126126,0.48930180180180183,0.0,0.08445945945945946
TP8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.3447562776957164,0.10546528803545052,0.0011816838995568684,0.0,0.09453471196454949,0.04372230428360414,0.0,0.4103397341211226
