,TP9,FT10,F8,AF7,POz,CPz,TP8,AF8
TP9,0.5818673883626523,0.2855209742895805,0.13261163734776726,0.0,0.0,0.0,0.0,0.0
FT10,0.3,0.47714285714285715,0.22285714285714286,0.0,0.0,0.0,0.0,0.0
F8,0.2315035799522673,0.36992840095465396,0.39856801909307876,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.49612403100775193,0.0,0.0,0.0,0.5038759689922481
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.0,0.0,0.13742071881606766,0.0,0.0,0.0,0.8625792811839323
