,Fp1,Oz,T8,POz,PO8,CPz,TP8,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.30071599045346065,0.0,0.0,0.28162291169451076,0.22315035799522673,0.0,0.19451073985680192
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.2695852534562212,0.0,0.0,0.347926267281106,0.19470046082949308,0.0,0.18778801843317972
CPz,0.0,0.23190184049079754,0.0,0.0,0.2098159509202454,0.37423312883435583,0.0,0.18404907975460122
TP8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.2562893081761006,0.0,0.0,0.2562893081761006,0.23270440251572327,0.0,0.25471698113207547
