,Fp1,F7,TP9,F4,Fp2,AF7,CP4,AF8
Fp1,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.3392857142857143,0.3392857142857143
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP4,0.24358974358974358,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.3717948717948718
AF8,0.24675324675324675,0.0,0.0,0.0,0.0,0.0,0.35064935064935066,0.4025974025974026
