,caudalanteriorcingulate-lh,cuneus-lh,insula-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,paracentral-lh,pericalcarine-rh,rostralanteriorcingulate-lh
caudalanteriorcingulate-lh,0.3844444444444444,0.057777777777777775,0.028888888888888888,0.0,0.0,0.12444444444444444,0.29777777777777775,0.10666666666666667
cuneus-lh,0.017777777777777778,0.2948148148148148,0.0,0.1362962962962963,0.13407407407407407,0.1511111111111111,0.06592592592592593,0.2
insula-lh,0.09036144578313253,0.0,0.7710843373493976,0.13855421686746988,0.0,0.0,0.0,0.0
medialorbitofrontal-lh,0.0,0.16108597285067874,0.02262443438914027,0.38280542986425337,0.27692307692307694,0.004524886877828055,0.0,0.1520361990950226
medialorbitofrontal-rh,0.0,0.16745506149479658,0.0,0.293282876064333,0.3169347209082308,0.03122043519394513,0.004730368968779565,0.18637653736991486
paracentral-lh,0.056308654848800835,0.21897810218978103,0.0,0.008342022940563087,0.03858185610010428,0.3607924921793535,0.15015641293013557,0.16684045881126172
pericalcarine-rh,0.1683673469387755,0.11862244897959184,0.0,0.0,0.008928571428571428,0.18877551020408162,0.35586734693877553,0.15943877551020408
rostralanteriorcingulate-lh,0.03576982892690513,0.2099533437013997,0.0,0.13374805598755832,0.15629860031104198,0.12130637636080871,0.09409020217729394,0.24883359253499224
