,inferiorparietal-rh,parsopercularis-lh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.1415929203539823,0.11504424778761062,0.12389380530973451,0.1504424778761062,0.12389380530973451,0.1415929203539823,0.07964601769911504,0.12389380530973451
parsopercularis-lh,0.1320754716981132,0.12264150943396226,0.1320754716981132,0.1320754716981132,0.1320754716981132,0.1320754716981132,0.08490566037735849,0.1320754716981132
postcentral-rh,0.13761467889908258,0.11926605504587157,0.12844036697247707,0.13761467889908258,0.12844036697247707,0.13761467889908258,0.08256880733944955,0.12844036697247707
superiorfrontal-rh,0.14035087719298245,0.11403508771929824,0.12280701754385964,0.15789473684210525,0.12280701754385964,0.14035087719298245,0.07894736842105263,0.12280701754385964
superiorparietal-lh,0.13761467889908258,0.11926605504587157,0.12844036697247707,0.13761467889908258,0.12844036697247707,0.13761467889908258,0.08256880733944955,0.12844036697247707
superiorparietal-rh,0.1415929203539823,0.11504424778761062,0.12389380530973451,0.1504424778761062,0.12389380530973451,0.1415929203539823,0.07964601769911504,0.12389380530973451
superiortemporal-rh,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.11392405063291139,0.12658227848101267
supramarginal-rh,0.13761467889908258,0.11926605504587157,0.12844036697247707,0.13761467889908258,0.12844036697247707,0.13761467889908258,0.08256880733944955,0.12844036697247707
