,inferiorparietal-rh,parsopercularis-lh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.2011173184357542,0.055865921787709494,0.1005586592178771,0.1564245810055866,0.13966480446927373,0.10614525139664804,0.11731843575418995,0.12290502793296089
parsopercularis-lh,0.09900990099009901,0.24752475247524752,0.12871287128712872,0.09900990099009901,0.1188118811881188,0.06930693069306931,0.12871287128712872,0.10891089108910891
postcentral-rh,0.08035714285714286,0.06696428571428571,0.17410714285714285,0.10714285714285714,0.14285714285714285,0.14732142857142858,0.12946428571428573,0.15178571428571427
superiorfrontal-rh,0.1276595744680851,0.05851063829787234,0.11702127659574468,0.18617021276595744,0.13829787234042554,0.12234042553191489,0.1276595744680851,0.12234042553191489
superiorparietal-lh,0.10043668122270742,0.0611353711790393,0.13537117903930132,0.12663755458515283,0.18340611353711792,0.13100436681222707,0.13537117903930132,0.12663755458515283
superiorparietal-rh,0.09389671361502347,0.03755868544600939,0.15492957746478872,0.11267605633802817,0.13145539906103287,0.18309859154929578,0.13145539906103287,0.15492957746478872
supramarginal-lh,0.091324200913242,0.0639269406392694,0.136986301369863,0.1141552511415525,0.136986301369863,0.1324200913242009,0.1917808219178082,0.1324200913242009
supramarginal-rh,0.10638297872340426,0.05106382978723404,0.1574468085106383,0.10638297872340426,0.13617021276595745,0.14893617021276595,0.1276595744680851,0.16595744680851063
