,frontalpole-lh,frontalpole-rh,insula-lh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.2857142857142857,0.14285714285714285,0.0,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.07142857142857142
frontalpole-rh,0.23076923076923078,0.15384615384615385,0.0,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.07692307692307693
insula-lh,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
lateralorbitofrontal-lh,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.09090909090909091
lateralorbitofrontal-rh,0.2857142857142857,0.14285714285714285,0.0,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.07142857142857142
medialorbitofrontal-rh,0.23076923076923078,0.15384615384615385,0.0,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.07692307692307693
rostralanteriorcingulate-lh,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.09090909090909091
rostralanteriorcingulate-rh,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.09090909090909091
