,frontalpole-lh,frontalpole-rh,insula-lh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.14285714285714285,0.12698412698412698,0.1111111111111111,0.11904761904761904,0.1349206349206349,0.12698412698412698,0.11904761904761904,0.11904761904761904
frontalpole-rh,0.13533834586466165,0.12781954887218044,0.11278195488721804,0.12030075187969924,0.13533834586466165,0.12781954887218044,0.12030075187969924,0.12030075187969924
insula-lh,0.11347517730496454,0.12056737588652482,0.1276595744680851,0.1276595744680851,0.12056737588652482,0.12056737588652482,0.1347517730496454,0.1347517730496454
lateralorbitofrontal-lh,0.12318840579710146,0.13043478260869565,0.11594202898550725,0.12318840579710146,0.13043478260869565,0.13043478260869565,0.12318840579710146,0.12318840579710146
lateralorbitofrontal-rh,0.1417910447761194,0.12686567164179105,0.11194029850746269,0.11940298507462686,0.13432835820895522,0.12686567164179105,0.11940298507462686,0.11940298507462686
medialorbitofrontal-rh,0.13533834586466165,0.12781954887218044,0.11278195488721804,0.12030075187969924,0.13533834586466165,0.12781954887218044,0.12030075187969924,0.12030075187969924
rostralanteriorcingulate-lh,0.11971830985915492,0.1267605633802817,0.11971830985915492,0.1267605633802817,0.1267605633802817,0.1267605633802817,0.1267605633802817,0.1267605633802817
rostralanteriorcingulate-rh,0.11971830985915492,0.1267605633802817,0.11971830985915492,0.1267605633802817,0.1267605633802817,0.1267605633802817,0.1267605633802817,0.1267605633802817
