,caudalanteriorcingulate-lh,frontalpole-rh,insula-lh,isthmuscingulate-rh,lateralorbitofrontal-lh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.1348314606741573,0.1348314606741573,0.12359550561797752,0.10112359550561797,0.12359550561797752,0.11235955056179775,0.1348314606741573,0.1348314606741573
frontalpole-rh,0.1348314606741573,0.1348314606741573,0.12359550561797752,0.10112359550561797,0.12359550561797752,0.11235955056179775,0.1348314606741573,0.1348314606741573
insula-lh,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.11392405063291139,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267
isthmuscingulate-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
lateralorbitofrontal-lh,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.11392405063291139,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267
pericalcarine-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
rostralanteriorcingulate-lh,0.12941176470588237,0.12941176470588237,0.12941176470588237,0.10588235294117647,0.12941176470588237,0.11764705882352941,0.12941176470588237,0.12941176470588237
rostralanteriorcingulate-rh,0.12941176470588237,0.12941176470588237,0.12941176470588237,0.10588235294117647,0.12941176470588237,0.11764705882352941,0.12941176470588237,0.12941176470588237
