,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.23505727327534237,0.02635431918008785,0.0,0.016409507975320755,0.0010980966325036604,0.0,0.0013421181063933627,0.0,0.0019521717911176184,0.009164535379369138,0.0,0.0,0.0,0.0,0.01301801515055064,0.0,0.0,0.0,0.0,0.0,0.013665202537823329,0.0,0.0,0.06452417684879032,0.024768179599804784,0.0,0.0,0.013177159590043924,0.02440214738897023,0.06721746245127372,0.010869565217391304,0.14888087133764957,0.0,0.0,0.000854075158613958,0.0,0.0,0.09057549749799977,0.0,0.0,0.03781989592577753,0.03391555234354229,0.0,0.03269887750122011,0.02110785749145925,0.0012787723785166241,0.015007320644216691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01683748169838946,0.0,0.0,0.0159834065397755,0.0,0.062020460358056265,0.0,0.0,0.0
Fz,0.025089605734767026,0.15715240848812104,0.03366934452655668,0.014862654038358276,0.018040621266427716,0.014634801288936627,0.05804164148209746,0.010932944606413994,0.014455704398880312,0.0017921146953405018,0.002800368267607795,0.008554549639404633,0.009129967776584319,0.0035484118459413842,0.018423775039969906,0.0,0.001035752646923431,0.01198533419350439,0.005543194721497622,0.0077681448519257325,0.012495121205838091,0.009724566518336659,0.02262317248024604,0.01039426523297491,0.030842173827517368,0.02090800477897252,0.014917656770849662,0.03032498956410117,0.028576318823538255,0.0,0.005025318398035906,0.030107526881720432,0.009110787172011662,0.015421206076415528,0.01749570876939991,0.0,0.015996624213595212,0.0,0.022565630666528072,0.012851005063679607,0.0,0.0,0.01313871413226945,0.02725493787134063,0.004392358447138254,0.011982790529098696,0.006432203139697682,0.0,0.03549196486204906,0.015325303053552248,0.005773361976369495,0.023748819602220386,0.018996191194832958,0.01026162344637103,0.0,0.010932944606413994,0.015210219426116311,0.015421206076415528,0.020607361978936076,0.0,0.015747276354150682,0.014021021942611631,0.008420285407396042
F3,0.0,0.03134177823228163,0.13418277439358783,0.006867993132006868,0.03990816644256265,0.042338888301940554,0.07393011419344682,0.017401340810478068,0.011261488738511261,0.025210229778258327,0.009377090680468797,0.025752706979449584,0.009998990001009999,0.012083294996520813,0.00605999394000606,0.0,0.002802485589686321,0.008938491061508938,0.014891196831750213,0.007675992324007676,0.016936270381457938,0.011337238662761337,0.011614988385011614,0.0,0.013256236743763257,0.003933231005372218,0.013256236743763257,0.011842238157761842,0.007498893690668857,0.0,0.004469245530754469,0.0,0.013063674196494644,0.012852237147762853,0.018686822257153183,0.0,0.013256236743763257,0.009421912776859288,0.012498737501262498,0.02850949844752381,0.023599386032233306,0.023084949286501212,0.01222098777901222,0.011943238056761942,0.005034618238597417,0.004418745581254419,0.005479244520755479,0.0,0.015119318629722047,0.013104736895263105,0.005857994142005858,0.04731226130247392,0.02791363392443208,0.012700737299262702,0.0017471412881618583,0.017669130066863794,0.013256236743763257,0.01699760282204415,0.020451171509688046,0.0,0.013256236743763257,0.014407426306311224,0.011968488031511968
F7,0.008040145596498075,0.016753508393596038,0.007718791648156375,0.15487988483935944,0.0021101732563305197,0.013688360728565082,0.0024988893824966683,0.01046756996890271,0.03413136826997537,0.0,0.0025821856952465572,0.009995557529986673,0.029926815846132028,0.002471123944913372,0.029395449791997298,0.0,0.023684156855624208,0.0030541981341625944,0.005886272767658818,0.002221235006663705,0.011807997948148168,0.06107773322490376,0.010300977343402932,0.02890760176912053,0.03465634925897559,0.02634036988604521,0.02384138195258383,0.03819364940903032,0.0018325188804975566,0.0,0.01341070635273212,0.006429750216666889,0.003887161261661484,0.011772545535317636,0.0,0.01849430226041472,0.060651002360824664,0.0,0.012994224788982675,0.01002332296756997,0.0,0.0,0.019972437058714716,0.011578187472234562,0.0007496668147490004,0.03934027950962368,0.005053309640159929,0.0,0.02141311730353274,0.012022434473567304,0.013747714343783773,0.012827632163482896,0.01038427365615282,0.013299644602398934,0.0,0.010078853842736562,0.014965570857396712,0.018883620066154877,0.014021545979564638,0.003553976010661928,0.015548645046645935,0.015854064860062196,0.01257774322523323
FT9,0.0006901991717609938,0.014198382961940446,0.04673677064703612,0.009674134419551934,0.2751556211370836,0.018043778347465983,0.04023239148691433,0.006237270875763748,0.0,0.07650429582213625,0.0,0.006408992309209229,0.0,0.0,0.0,0.0460919555348672,0.02328134482206035,0.001145621181262729,0.016675152749490836,0.0,0.06204447758328678,0.006619144602851324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002036659877800407,0.0,0.00946558864129363,0.0068033918359297965,0.0,0.0,0.008146639511201629,0.0,0.03347759674134419,0.0,0.030171563794123446,0.05648124031823463,0.05392738289406517,0.0,0.0,0.056592039676110435,0.0,0.0,0.006310392427529087,0.007197791362650365,0.0,0.011838085539714868,0.021691973969631236,0.007690790771051075,0.007493591007690791,0.007493591007690791,0.006301506389312496,0.0,0.0,0.006408992309209229,0.0,0.0,0.010731648272734904,0.0
FC5,0.0,0.01382131401592965,0.04755981812097433,0.008775723501639817,0.022659732540861812,0.1122696101812755,0.026785796046863906,0.06307071147163895,0.012631996251847046,0.021916790490341752,0.013741321967206233,0.025658731508984466,0.009460482214293436,0.03133586426836715,0.013706018363443276,0.0,0.0009730781706130393,0.007496305906944895,0.028534241496784976,0.006973726889393448,0.008146832039082067,0.01084801960572314,0.01293833567592893,0.0,0.016217969510217322,0.0,0.015803510289400656,0.011604858182866617,0.006216888312249973,0.0,0.025053282067734613,0.0,0.009244242620823873,0.030072324593301683,0.002600297176820208,0.0,0.016740548527768767,0.0,0.01342487476123545,0.029441117042973364,0.01659237246161466,0.008543833580980683,0.01265001621796951,0.01045158035102894,0.016184580360507496,0.003892312682452157,0.003910332648574621,0.0,0.01313655530327603,0.02651516186026242,0.005496089667351425,0.029682324865877095,0.014381740317454504,0.016537469132440648,0.005695889053987122,0.012956355642051392,0.017553254355008114,0.033771839703592176,0.016434209103686884,0.016840019811788013,0.016578368832666595,0.016344109273074565,0.010127220960824595
FC1,0.0009619495510902095,0.06358080388835796,0.08966999014076824,0.004324749361116572,0.04351626714408287,0.028752149536920346,0.19862170780787114,0.009927265578926675,0.008403774326715156,0.018755337335576865,0.011254177314723805,0.01764301159819147,0.008551208964025949,0.008551208964025949,0.0013760566149007274,0.00021376656690893543,0.00735668794359084,0.008452919205818754,0.007715746019264793,0.008108905052093572,0.024049285064923768,0.008551208964025949,0.008551208964025949,0.0,0.008551208964025949,0.004595981188542112,0.008551208964025949,0.008551208964025949,0.024505015046863497,0.0,0.0028995478671122467,0.010474561778537837,0.015712388955475286,0.008551208964025949,0.033589022576220366,0.0,0.008551208964025949,0.001228621977589935,0.008551208964025949,0.01688810507347443,0.010795211628901239,0.01722594197433238,0.008551208964025949,0.019667070443290594,0.00550422645960291,0.009878120699823079,0.005848240613328091,0.0,0.011009524483478706,0.008551208964025949,0.007470021623746805,0.037872149019207726,0.01870512089220038,0.008551208964025949,0.0020149400432474935,0.010895392382884119,0.008551208964025949,0.008551208964025949,0.019667070443290594,0.0,0.011116407766933175,0.012933423585659125,0.008551208964025949
C3,0.0,0.013031084566309217,0.0172898887490554,0.00848377901452423,0.0010406768924483055,0.0626599909805595,0.004615175783901181,0.18265939560049213,0.012239265191620288,0.0045338398500880455,0.02542297652164622,0.04815361239116966,0.008755259942989004,0.042928435161124344,0.009111863711414639,0.0008388822600833728,0.004984492000212355,0.010225781638839871,0.028999214087992532,0.007171621193611149,0.007533595764897516,0.01189991403103932,0.01189991403103932,0.0,0.014456359440749288,0.0027600561060585494,0.014501606262160084,0.010859237138591014,0.004818786480249762,0.0,0.02332346209691312,0.0,0.020502567847402335,0.02650866806823468,0.011174458380843785,0.0,0.014524229672865482,0.007753705815279362,0.011764173566806932,0.012126148138093299,0.0,0.0006361795957266158,0.011379575584815166,0.010044794353196688,0.011960752174491555,0.0031899009094611104,0.004637799194606579,0.008665906499429875,0.012827473869960635,0.025306825815782905,0.010003257048843401,0.013351444444152085,0.020076200393786645,0.01079136690647482,0.0112884834663626,0.013053707977014615,0.025924922160763246,0.03046421020280224,0.014139631690873716,0.021892816419612316,0.014501606262160084,0.01588163431518936,0.010429392335188453
T7,0.002433830240340736,0.0157017620512124,0.008986008362817627,0.04209063028198749,0.0,0.014132357671276938,0.0034778063686072692,0.01087568349951753,0.1491709716816728,0.0,0.003035541974911547,0.01113368227496978,0.021550539553508795,0.0034577034416211,0.04891226835581322,0.0,0.007999723415038022,0.006714377613380508,0.017210270524849934,0.004643776133805082,0.008724670311997427,0.03358492714214882,0.023835527404417706,0.028901734104046242,0.042952303992364244,0.022969272893215698,0.030710795708466045,0.027963373262096764,0.005488099067224188,0.0,0.007960759086522998,0.0,0.006252010292698617,0.014192666452235445,0.0,0.03011864922421661,0.04484335520407841,0.0,0.02073090034790112,0.011237536185268576,0.0,0.0,0.03739250224306343,0.01727522738141218,0.0022113219684786103,0.02553570172193098,0.004362335155998713,0.0,0.014413798649083306,0.02313591863538763,0.007824099547884133,0.013167417175940816,0.012001447410743004,0.011900932775812159,0.0,0.010433419105821807,0.015720488903184303,0.015157606947571567,0.015137504020585398,0.0,0.016202959150852365,0.01507719523962689,0.011056609842393053
TP9,0.008960200041675349,0.0012155591572123178,0.029798465577141105,0.0,0.07320223131980157,0.018132090761750406,0.02517913814432572,0.006352683382511821,0.0,0.19322221285971586,0.009081823502532773,0.00496353322528363,0.0,0.010835590748072515,0.0,0.04765499329107935,0.009585330277141072,0.0,0.0,0.0,0.018548590957800162,0.005417795374036257,0.0,0.0,0.0,0.0007293186080433424,0.0,0.0,0.0038173766955095657,0.008960200041675349,0.003907106187370883,0.008960200041675349,0.0008103727714748784,0.0,0.010002083767451552,0.0,0.0,0.04485322104179592,0.0,0.04241129550558041,0.0931656606944383,0.09827063765648097,0.0,0.0,0.047093819856446326,0.0,0.0,0.04054696531523484,0.0,0.0,0.0,0.023196920583468394,0.013978930307941654,0.01063614262560778,0.04582034074494855,0.011547811993517018,0.0,0.0013168557536466774,0.007597244732576986,0.017390951754873298,0.0,0.0028363047001620746,0.0
CP5,0.0,0.009660574412532636,0.020744855666526684,0.0059399477806788515,0.0,0.02576548777593164,0.014947780678851176,0.043947305957749816,0.009856396866840731,0.00855045737552265,0.16080766491993645,0.0475287114973799,0.009856396866840731,0.04637386112581935,0.002023498694516971,0.0059399477806788515,0.00999333564607716,0.009530026109660574,0.022618634629078493,0.017567875988241523,0.009856396866840731,0.009856396866840731,0.009856396866840731,0.0,0.009856396866840731,0.0,0.009856396866840731,0.018609523635633295,0.011513356095601526,0.0,0.007893151235187789,0.0,0.02506618707663094,0.009856396866840731,0.004799704212236849,0.0,0.009856396866840731,0.01472502693129325,0.009856396866840731,0.02436688637733024,0.00017482517482517483,0.007449926053059212,0.009856396866840731,0.009856396866840731,0.005613577023498694,0.0036553524804177544,0.00685378590078329,0.023173236684986033,0.009856396866840731,0.009856396866840731,0.023434333290730157,0.032758494768938634,0.021919333929777796,0.009856396866840731,0.017918895725684236,0.022793459803903668,0.02401723602767989,0.01055569756614143,0.022094159104602967,0.012937062937062937,0.009856396866840731,0.03817807518851905,0.009856396866840731
