,Fp1,F7,FT9,FC5,F8,Fp2,AFz,FT8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.7209302325581395,0.0,0.0,0.0,0.0,0.0,0.27906976744186046
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.4782608695652174
