,F7,TP9,Pz,CP6,F8,Fp2,AF7,AF3
F7,0.6966292134831461,0.0,0.0,0.0,0.0,0.0,0.30337078651685395,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.5094339622641509,0.0,0.0,0.0,0.0,0.0,0.49056603773584906,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
