,F7,TP9,Pz,CP6,F8,Fp2,AF7,AF3
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.4878048780487805,0.0,0.0,0.0,0.0,0.0,0.5121951219512195
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.5909090909090909,0.4090909090909091,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.5068493150684932,0.4931506849315068,0.0
AF3,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.625
