,F7,TP9,Pz,CP6,F8,Fp2,AF7,AF3
F7,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.5128205128205128,0.0,0.0,0.0,0.0,0.0,0.48717948717948717,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
