,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.4099616858237548,0.25287356321839083,0.0,0.20306513409961685,0.0,0.10727969348659004,0.02681992337164751,0.0
frontalpole-rh,0.19480519480519481,0.3116883116883117,0.0,0.2435064935064935,0.0,0.14935064935064934,0.08116883116883117,0.01948051948051948
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
medialorbitofrontal-lh,0.16333333333333333,0.25,0.0,0.3333333333333333,0.0,0.16333333333333333,0.07666666666666666,0.013333333333333334
parahippocampal-lh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.09187279151943463,0.15547703180212014,0.0,0.15901060070671377,0.0,0.28975265017667845,0.19081272084805653,0.11307420494699646
rostralanteriorcingulate-rh,0.021834061135371178,0.10043668122270742,0.0,0.09170305676855896,0.0,0.22270742358078602,0.3231441048034934,0.24017467248908297
temporalpole-rh,0.0,0.028169014084507043,0.0,0.014084507042253521,0.0,0.20422535211267606,0.36619718309859156,0.3873239436619718
