,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.3567433188315724,0.21504039776258546,0.0,0.14605344934742076,0.019266625233064015,0.14667495338719702,0.11622125543816035,0.0
frontalpole-rh,0.1730865432716358,0.2756378189094547,0.0,0.17408704352176088,0.016508254127063533,0.15457728864432216,0.1630815407703852,0.04302151075537769
isthmuscingulate-rh,0.0,0.0,0.7678369195922989,0.0,0.232163080407701,0.0,0.0,0.0
medialorbitofrontal-lh,0.1282877079978529,0.1937734836285561,0.0,0.3032742887815352,0.017713365539452495,0.13258185721953838,0.1583467525496511,0.06602254428341385
parahippocampal-lh,0.03737259343148358,0.03737259343148358,0.2287655719139298,0.03737259343148358,0.5843714609286523,0.03737259343148358,0.03737259343148358,0.0
rostralanteriorcingulate-lh,0.13559322033898305,0.1768361581920904,0.0,0.1367231638418079,0.01864406779661017,0.28361581920903955,0.22429378531073446,0.024293785310734464
rostralanteriorcingulate-rh,0.09511698880976602,0.16683621566632756,0.0,0.14903357070193285,0.0167853509664293,0.19888097660223805,0.29857578840284843,0.07477110885045778
temporalpole-rh,0.0,0.08545269582909461,0.0,0.12309257375381485,0.0,0.03967446592065107,0.14852492370295015,0.6032553407934893
