,Fp1,F7,P7,Fp2,F5,FT7,P1,AF8
Fp1,0.3333333333333333,0.3434343434343434,0.0,0.32323232323232326,0.0,0.0,0.0,0.0
F7,0.3269230769230769,0.36538461538461536,0.0,0.3076923076923077,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.5277777777777778,0.0,0.0,0.4722222222222222,0.0,0.0
Fp2,0.3368421052631579,0.3368421052631579,0.0,0.3263157894736842,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.23170731707317074,0.0,0.0,0.4878048780487805,0.2804878048780488,0.0
P1,0.0,0.0,0.038461538461538464,0.0,0.0,0.4807692307692308,0.4807692307692308,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
