,Fp1,F3,T7,TP9,TP10,Fp2,AF7,AF8
Fp1,0.6470588235294118,0.0,0.1568627450980392,0.0,0.0196078431372549,0.17647058823529413,0.0,0.0
F3,0.0,0.5319148936170213,0.0,0.2127659574468085,0.2553191489361702,0.0,0.0,0.0
T7,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.34375,0.0,0.3125,0.34375,0.0,0.0,0.0
TP10,0.0,0.21875,0.0,0.171875,0.5625,0.046875,0.0,0.0
Fp2,0.32,0.0,0.0,0.0,0.2,0.48,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
