,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.33962264150943394,0.04716981132075472,0.0660377358490566,0.11320754716981132,0.32075471698113206,0.11320754716981132,0.0,0.0
caudalmiddlefrontal-rh,0.06451612903225806,0.27956989247311825,0.06451612903225806,0.22580645161290322,0.22580645161290322,0.13978494623655913,0.0,0.0
inferiorparietal-rh,0.11428571428571428,0.07142857142857142,0.21428571428571427,0.11428571428571428,0.11428571428571428,0.24285714285714285,0.12857142857142856,0.0
parsopercularis-lh,0.08396946564885496,0.1450381679389313,0.05343511450381679,0.2824427480916031,0.26717557251908397,0.16793893129770993,0.0,0.0
rostralmiddlefrontal-lh,0.18333333333333332,0.10555555555555556,0.03888888888888889,0.19444444444444445,0.35555555555555557,0.12222222222222222,0.0,0.0
superiortemporal-lh,0.08148148148148149,0.0962962962962963,0.11851851851851852,0.17777777777777778,0.17777777777777778,0.2518518518518518,0.0962962962962963,0.0
superiortemporal-rh,0.0,0.0,0.2727272727272727,0.0,0.0,0.3333333333333333,0.3939393939393939,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
