,inferiorparietal-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
inferiorparietal-rh,0.16560509554140126,0.16560509554140126,0.16560509554140126,0.0,0.17197452229299362,0.16560509554140126,0.16560509554140126,0.0
precentral-lh,0.1388888888888889,0.23333333333333334,0.14444444444444443,0.044444444444444446,0.14444444444444443,0.15555555555555556,0.1388888888888889,0.0
precentral-rh,0.16352201257861634,0.16352201257861634,0.1761006289308176,0.0,0.16981132075471697,0.16352201257861634,0.16352201257861634,0.0
rostralmiddlefrontal-lh,0.0,0.15873015873015872,0.0,0.47619047619047616,0.0,0.15873015873015872,0.0,0.20634920634920634
superiorparietal-lh,0.16560509554140126,0.16560509554140126,0.16560509554140126,0.0,0.17197452229299362,0.16560509554140126,0.16560509554140126,0.0
superiortemporal-lh,0.143646408839779,0.16022099447513813,0.143646408839779,0.055248618784530384,0.14917127071823205,0.1878453038674033,0.143646408839779,0.016574585635359115
superiortemporal-rh,0.16560509554140126,0.16560509554140126,0.16560509554140126,0.0,0.17197452229299362,0.16560509554140126,0.16560509554140126,0.0
supramarginal-lh,0.0,0.0,0.0,0.18032786885245902,0.0,0.01639344262295082,0.0,0.8032786885245902
