,bankssts-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
bankssts-rh,0.7254623044096729,0.021337126600284494,0.09672830725462304,0.0,0.02702702702702703,0.12944523470839261,0.0,0.0
frontalpole-lh,0.01471727343144849,0.45313710302091403,0.1463981409759876,0.18435321456235476,0.033307513555383424,0.11309062742060419,0.021688613477924088,0.033307513555383424
frontalpole-rh,0.06313834726090993,0.16620241411327763,0.49303621169916434,0.10770659238625813,0.0,0.15784586815227483,0.012070566388115135,0.0
medialorbitofrontal-lh,0.0,0.2463768115942029,0.11400966183574879,0.548792270531401,0.03285024154589372,0.03768115942028986,0.020289855072463767,0.0
parahippocampal-rh,0.02900763358778626,0.0717557251908397,0.0,0.05648854961832061,0.7648854961832061,0.00916030534351145,0.06870229007633588,0.0
rostralanteriorcingulate-rh,0.0918580375782881,0.15866388308977036,0.17640918580375783,0.04488517745302714,0.008350730688935281,0.46764091858037576,0.0511482254697286,0.0010438413361169101
temporalpole-lh,0.0,0.03814713896457766,0.01907356948228883,0.0340599455040872,0.05994550408719346,0.06948228882833787,0.7098092643051771,0.06948228882833787
temporalpole-rh,0.0,0.06422018348623854,0.0,0.0,0.0,0.009174311926605505,0.09174311926605505,0.8348623853211009
