,frontalpole-lh,frontalpole-rh,insula-rh,isthmuscingulate-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.635752688172043,0.20161290322580644,0.0,0.0,0.0,0.08333333333333333,0.0,0.0793010752688172
frontalpole-rh,0.2592,0.5408,0.0,0.0,0.0,0.1536,0.0,0.0464
insula-rh,0.0,0.0,0.801354401805869,0.04966139954853273,0.11286681715575621,0.006772009029345372,0.0,0.029345372460496615
isthmuscingulate-lh,0.0,0.0,0.027777777777777776,0.6603535353535354,0.10732323232323232,0.012626262626262626,0.1856060606060606,0.006313131313131313
parahippocampal-rh,0.0,0.0,0.10305343511450382,0.16603053435114504,0.7137404580152672,0.0,0.01717557251908397,0.0
rostralanteriorcingulate-rh,0.10407876230661041,0.1490857946554149,0.0014064697609001407,0.016877637130801686,0.0,0.6779184247538678,0.0,0.05063291139240506
temporalpole-lh,0.0,0.0,0.0,0.17861799217731422,0.014341590612777053,0.0,0.7640156453715776,0.04302477183833116
temporalpole-rh,0.08356164383561644,0.036986301369863014,0.01780821917808219,0.009589041095890411,0.0,0.045205479452054796,0.04794520547945205,0.7589041095890411
