,bankssts-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
bankssts-rh,0.6031746031746031,0.0,0.10582010582010581,0.0,0.09523809523809523,0.19576719576719576,0.0,0.0
frontalpole-lh,0.0,0.4732824427480916,0.08778625954198473,0.1717557251908397,0.09923664122137404,0.0,0.05343511450381679,0.11450381679389313
frontalpole-rh,0.25263157894736843,0.2,0.5157894736842106,0.031578947368421054,0.0,0.0,0.0,0.0
medialorbitofrontal-lh,0.0,0.26903553299492383,0.025380710659898477,0.4263959390862944,0.17766497461928935,0.0,0.10152284263959391,0.0
parahippocampal-rh,0.072,0.12,0.0,0.152,0.488,0.024,0.144,0.0
rostralanteriorcingulate-rh,0.41836734693877553,0.0,0.0,0.0,0.08163265306122448,0.5,0.0,0.0
temporalpole-lh,0.0,0.051643192488262914,0.0,0.11267605633802817,0.15492957746478872,0.0,0.4647887323943662,0.215962441314554
temporalpole-rh,0.0,0.12307692307692308,0.0,0.0,0.0,0.020512820512820513,0.24102564102564103,0.6153846153846154
