,bankssts-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
bankssts-rh,0.5989583333333334,0.0,0.10416666666666667,0.0,0.09895833333333333,0.19791666666666666,0.0,0.0
frontalpole-lh,0.0,0.47126436781609193,0.09195402298850575,0.1724137931034483,0.09961685823754789,0.0,0.05363984674329502,0.1111111111111111
frontalpole-rh,0.24742268041237114,0.20618556701030927,0.5154639175257731,0.030927835051546393,0.0,0.0,0.0,0.0
medialorbitofrontal-lh,0.0,0.27040816326530615,0.025510204081632654,0.42346938775510207,0.17346938775510204,0.0,0.10714285714285714,0.0
parahippocampal-rh,0.076,0.12,0.0,0.148,0.492,0.024,0.14,0.0
rostralanteriorcingulate-rh,0.42,0.0,0.0,0.0,0.08,0.49,0.0,0.01
temporalpole-lh,0.0,0.05660377358490566,0.0,0.1179245283018868,0.1509433962264151,0.0,0.46226415094339623,0.21226415094339623
temporalpole-rh,0.0,0.11917098445595854,0.0,0.0,0.0,0.025906735751295335,0.23316062176165803,0.6217616580310881
