,FT9,FC5,T7,FC6,F4,F8,FT7,F6
FT9,0.3869047619047619,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.39880952380952384
FC5,0.3364485981308411,0.32710280373831774,0.0,0.0,0.0,0.0,0.0,0.3364485981308411
T7,0.0,0.0,0.21428571428571427,0.25,0.25,0.07142857142857142,0.21428571428571427,0.0
FC6,0.0,0.0,0.03804347826086957,0.375,0.21195652173913043,0.17391304347826086,0.20108695652173914,0.0
F4,0.0,0.0,0.046052631578947366,0.25,0.25,0.21052631578947367,0.24342105263157895,0.0
F8,0.0,0.0,0.0,0.248,0.248,0.248,0.256,0.0
FT7,0.0,0.0,0.027972027972027972,0.24475524475524477,0.24475524475524477,0.22377622377622378,0.25874125874125875,0.0
F6,0.3728813559322034,0.2033898305084746,0.0,0.0,0.0,0.0,0.0,0.423728813559322
