,F7,FT9,TP10,F8,AF3,FT7,TP7,AF8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.33653846153846156,0.3173076923076923,0.0,0.0,0.0,0.34615384615384615,0.0
TP10,0.0,0.32407407407407407,0.3425925925925926,0.0,0.0,0.0,0.3333333333333333,0.0
F8,0.0,0.0,0.0,0.36,0.36,0.0,0.0,0.28
AF3,0.0,0.0,0.0,0.3592233009708738,0.36893203883495146,0.0,0.0,0.27184466019417475
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.3364485981308411,0.3177570093457944,0.0,0.0,0.0,0.34579439252336447,0.0
AF8,0.0,0.0,0.0,0.3373493975903614,0.3373493975903614,0.0,0.0,0.3253012048192771
