,F3,F7,FC5,Cz,F8,FT7,C5,AF8
F3,0.272,0.0,0.256,0.0,0.088,0.128,0.256,0.0
F7,0.0,0.5071428571428571,0.0,0.4928571428571429,0.0,0.0,0.0,0.0
FC5,0.24285714285714285,0.0,0.2642857142857143,0.0,0.07857142857142857,0.15,0.2642857142857143,0.0
Cz,0.0,0.47794117647058826,0.0,0.5220588235294118,0.0,0.0,0.0,0.0
F8,0.2037037037037037,0.0,0.2037037037037037,0.0,0.18518518518518517,0.2037037037037037,0.2037037037037037,0.0
FT7,0.1782178217821782,0.0,0.22772277227722773,0.0,0.10891089108910891,0.2376237623762376,0.24752475247524752,0.0
C5,0.22818791946308725,0.0,0.2550335570469799,0.0,0.0738255033557047,0.15436241610738255,0.28859060402684567,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
