,CP5,FT10,FC6,F8,Fp2,PO8,FT8,F6
CP5,0.45714285714285713,0.21904761904761905,0.0,0.3238095238095238,0.0,0.0,0.0,0.0
FT10,0.1590909090909091,0.4166666666666667,0.0,0.42424242424242425,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.18604651162790697,0.32558139534883723,0.0,0.4883720930232558,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
