,CP5,TP10,FT10,FC6,F8,FT8,F6,AF4
CP5,0.36036036036036034,0.36936936936936937,0.08108108108108109,0.0,0.0,0.0,0.1891891891891892,0.0
TP10,0.26490066225165565,0.3708609271523179,0.11920529801324503,0.0,0.0,0.0,0.24503311258278146,0.0
FT10,0.11666666666666667,0.3,0.2833333333333333,0.0,0.0,0.0,0.3,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.152,0.28,0.144,0.0,0.0,0.0,0.424,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
