,CP5,TP10,FT10,FC6,F8,FT8,F6,AF4
CP5,0.47619047619047616,0.0,0.0,0.0,0.0,0.0,0.5238095238095238,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.5476190476190477,0.0,0.0,0.0,0.4523809523809524,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.08620689655172414,0.0,0.3448275862068966,0.0,0.0,0.0,0.5689655172413793,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
