,CP5,FT10,FC6,F8,Fp2,PO8,FT8,F6
CP5,0.6905444126074498,0.12607449856733524,0.0,0.15472779369627507,0.0,0.011461318051575931,0.0,0.017191977077363897
FT10,0.08436213991769548,0.4691358024691358,0.0,0.24279835390946503,0.0,0.00205761316872428,0.0,0.20164609053497942
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.08768971332209106,0.20236087689713322,0.0,0.5716694772344013,0.0,0.01854974704890388,0.0,0.11973018549747048
Fp2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PO8,0.07352941176470588,0.029411764705882353,0.0,0.16176470588235295,0.0,0.7352941176470589,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.008146639511201629,0.19144602851323828,0.0,0.1364562118126273,0.0,0.0,0.0,0.6639511201629328
