,parsopercularis-lh,postcentral-rh,precentral-lh,precentral-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
parsopercularis-lh,0.10909090909090909,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.12727272727272726
postcentral-rh,0.0171990171990172,0.14004914004914004,0.14004914004914004,0.14496314496314497,0.14250614250614252,0.13513513513513514,0.1375921375921376,0.14250614250614252
precentral-lh,0.017241379310344827,0.14039408866995073,0.14039408866995073,0.14285714285714285,0.14285714285714285,0.1354679802955665,0.13793103448275862,0.14285714285714285
precentral-rh,0.017114914425427872,0.1393643031784841,0.1393643031784841,0.1491442542787286,0.14180929095354522,0.13447432762836187,0.13691931540342298,0.14180929095354522
superiorparietal-rh,0.0171990171990172,0.14004914004914004,0.14004914004914004,0.14496314496314497,0.14250614250614252,0.13513513513513514,0.1375921375921376,0.14250614250614252
superiortemporal-lh,0.017676767676767676,0.1388888888888889,0.1414141414141414,0.1414141414141414,0.1414141414141414,0.1388888888888889,0.1388888888888889,0.1414141414141414
superiortemporal-rh,0.017241379310344827,0.14039408866995073,0.14039408866995073,0.14285714285714285,0.14285714285714285,0.1354679802955665,0.13793103448275862,0.14285714285714285
supramarginal-rh,0.0171990171990172,0.14004914004914004,0.14004914004914004,0.14496314496314497,0.14250614250614252,0.13513513513513514,0.1375921375921376,0.14250614250614252
