,caudalmiddlefrontal-rh,postcentral-rh,precentral-lh,precentral-rh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.1415929203539823,0.10398230088495575,0.13938053097345132,0.1415929203539823,0.11283185840707964,0.09292035398230089,0.13274336283185842,0.13495575221238937
postcentral-rh,0.1309192200557103,0.13649025069637882,0.1309192200557103,0.13370473537604458,0.13370473537604458,0.07242339832869081,0.12534818941504178,0.13649025069637882
precentral-lh,0.13548387096774195,0.1032258064516129,0.14193548387096774,0.14408602150537633,0.1032258064516129,0.0989247311827957,0.13978494623655913,0.13333333333333333
precentral-rh,0.13665943600867678,0.1019522776572668,0.14099783080260303,0.14316702819956617,0.10412147505422993,0.09978308026030369,0.14099783080260303,0.13232104121475055
superiorfrontal-rh,0.13513513513513514,0.13243243243243244,0.12972972972972974,0.12972972972972974,0.14324324324324325,0.07027027027027027,0.12162162162162163,0.13783783783783785
superiortemporal-lh,0.12951807228915663,0.08132530120481928,0.14156626506024098,0.14156626506024098,0.08132530120481928,0.15963855421686746,0.14457831325301204,0.12048192771084337
superiortemporal-rh,0.13288288288288289,0.1036036036036036,0.14189189189189189,0.14189189189189189,0.0990990990990991,0.10585585585585586,0.14414414414414414,0.13063063063063063
supramarginal-rh,0.1399548532731377,0.11286681715575621,0.13769751693002258,0.13769751693002258,0.11286681715575621,0.08803611738148984,0.1309255079006772,0.1399548532731377
