,Fp1,Oz,P8,FT10,F8,Fp2,AF7,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.3898989898989899,0.34545454545454546,0.0,0.0,0.26464646464646463
F8,0.0,0.0,0.0,0.275974025974026,0.512987012987013,0.0,0.0,0.21103896103896103
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.0,0.0,0.31234866828087166,0.3171912832929782,0.0,0.0,0.3704600484261501
